Date,Ticker,Sector,PE,ROE,Momentum,RSI,Action
2026-06-01,MCY,Financial,6.47,38.1%,0.0182,47.4,🟡 持有
2026-06-01,MPC,Energy,16.91,27.9%,0.0549,55.8,🟡 持有
2026-06-01,MRX,Financial,12.26,29.0%,0.0105,39.6,🟢 买入
2026-06-01,MS,Financial,19.16,16.4%,0.1112,82.8,🔴 止盈
2026-06-01,NBIX,Healthcare,24.74,22.5%,0.2193,69.4,🟡 持有
2026-06-01,NEU,Basic Materials,18.12,25.2%,0.1832,83.9,🔴 止盈
2026-06-01,NTB,Financial,9.72,21.9%,0.0171,56.4,🟡 持有
2026-06-01,NWG,Financial,8.53,15.6%,0.0361,52.8,🟡 持有
2026-06-01,OGN,Healthcare,14.25,34.0%,0.0079,56.5,🟡 持有
2026-06-01,OII,Energy,11.24,36.1%,0.0135,46.9,🟡 持有
2026-06-01,PAAS,Basic Materials,17.99,20.8%,0.084,36.8,🟢 买入
2026-06-01,PAG,Consumer Cyclical,12.66,16.0%,0.0102,47.9,🟡 持有
2026-06-01,PPG,Basic Materials,15.99,21.0%,0.0426,57.7,🟡 持有
2026-06-01,R,Industrials,21.31,16.8%,0.0152,76.8,🔴 止盈
2026-06-01,RAMP,Technology,16.68,15.1%,0.2445,89.1,🔴 止盈
2026-06-01,RCI,Communication Services,4.15,50.5%,0.0726,75.4,🔴 止盈
2026-06-01,RIO,Basic Materials,17.88,17.0%,0.082,51.8,🟡 持有
2026-06-01,RL,Consumer Cyclical,24.54,34.7%,0.0201,61.8,🟡 持有
2026-06-01,RRR,Consumer Cyclical,19.07,95.5%,0.1211,77.8,🔴 止盈
2026-06-01,RY,Financial,16.94,16.1%,0.051,69.8,🟡 持有
2026-06-01,SAIC,Technology,15.46,23.3%,0.2292,86.5,🔴 止盈
2026-06-01,SN,Consumer Cyclical,24.59,29.4%,0.0672,70.0,🟡 持有
2026-06-01,SNEX,Financial,20.76,19.5%,0.0936,36.1,🟢 买入
2026-06-01,SOBO,Energy,19.06,15.1%,0.0421,57.0,🟡 持有
2026-06-01,SOLV,Healthcare,9.31,34.8%,0.1369,58.2,🟡 持有
2026-06-01,TDC,Technology,8.39,117.8%,0.314,68.2,🟡 持有
2026-06-01,TGTX,Healthcare,13.21,112.6%,0.1177,16.4,🟢 买入
2026-06-01,TROW,Financial,11.23,19.3%,0.009,47.8,🟡 持有
2026-06-01,UAL,Industrials,10.03,25.7%,0.2121,71.0,🟡 持有
2026-06-01,UPS,Industrials,17.7,33.4%,0.0348,79.3,🔴 止盈
2026-06-01,URBN,Consumer Cyclical,13.75,18.7%,0.034,58.2,🟡 持有
2026-06-01,VCTR,Financial,19.07,21.7%,0.0891,47.5,🟡 持有
2026-06-01,VEON,Communication Services,7.16,40.7%,0.0903,63.7,🟡 持有
2026-06-01,VIRT,Financial,8.52,33.9%,0.0656,49.0,🟡 持有
2026-06-01,VIST,Energy,11.09,35.3%,0.0625,69.5,🟡 持有
2026-06-01,VLO,Energy,18.43,17.7%,0.0322,54.9,🟡 持有
2026-06-01,WES,Energy,14.16,36.4%,0.0285,47.0,🟡 持有
2026-06-01,WLY,Communication Services,15.08,21.5%,0.0579,67.4,🟡 持有
2026-06-01,WSM,Consumer Cyclical,22.61,54.0%,0.1196,74.6,🟡 持有
2026-06-01,ZM,Technology,16.3,21.9%,0.0835,55.5,🟡 持有
2026-06-01,AA,Basic Materials,19.56,16.6%,0.2436,73.1,🟡 持有
2026-06-01,ABEV,Consumer Defensive,17.67,17.0%,0.1172,47.0,🟡 持有
2026-06-01,AES,Utilities,7.61,23.6%,0.0294,84.3,🔴 止盈
2026-06-01,AGI,Basic Materials,15.73,25.9%,0.0033,36.4,🟢 买入
2026-06-01,AIZ,Financial,12.66,18.0%,0.0746,57.3,🟡 持有
2026-06-01,AKO-B,Consumer Defensive,14.06,25.0%,0.1051,65.2,🟡 持有
2026-06-01,ALV,Consumer Cyclical,13.72,28.4%,0.1077,64.2,🟡 持有
2026-06-01,AMG,Financial,12.32,24.0%,0.0391,51.5,🟡 持有
2026-06-01,AMGN,Healthcare,22.89,101.3%,0.0054,52.3,🟡 持有
2026-06-01,AU,Basic Materials,13.51,45.4%,0.0048,33.3,🟢 买入
2026-06-01,AXTA,Basic Materials,17.79,16.4%,0.0959,64.4,🟡 持有
2026-06-01,B,Basic Materials,11.66,23.6%,0.0948,33.8,🟢 买入
2026-06-01,BAP,Financial,13.08,19.5%,0.0626,58.1,🟡 持有
2026-06-01,BBVA,Financial,10.59,20.1%,0.0532,65.8,🟡 持有
2026-06-01,BBY,Consumer Cyclical,13.86,39.1%,0.2486,80.7,🔴 止盈
2026-06-01,BCE,Communication Services,5.12,32.5%,0.0459,65.0,🟡 持有
2026-06-01,BCH,Financial,15.55,21.1%,0.0092,62.0,🟡 持有
2026-06-01,BFH,Financial,7.33,17.6%,0.0502,62.7,🟡 持有
2026-06-01,BHP,Basic Materials,22.62,21.4%,0.1538,58.0,🟡 持有
2026-06-01,BLBD,Industrials,17.0,54.5%,0.1023,47.9,🟡 持有
2026-06-01,BRC,Industrials,19.83,16.7%,0.0595,69.8,🟡 持有
2026-06-01,BTI,Consumer Defensive,13.29,15.9%,0.039,51.8,🟡 持有
2026-06-01,BVN,Basic Materials,9.11,26.0%,0.0835,40.6,🟡 持有
2026-06-01,BYD,Consumer Cyclical,3.81,94.6%,0.0277,63.5,🟡 持有
2026-06-01,CAAP,Industrials,17.16,17.1%,0.1,60.0,🟡 持有
2026-06-01,CACC,Financial,13.96,28.1%,0.1126,68.4,🟡 持有
2026-06-01,CAKE,Consumer Cyclical,19.3,41.3%,0.0998,64.0,🟡 持有
2026-06-01,CBT,Basic Materials,16.39,18.8%,0.1275,57.1,🟡 持有
2026-06-01,CDW,Technology,17.16,44.2%,0.0425,88.9,🔴 止盈
2026-06-01,CEPU,Utilities,7.33,17.2%,0.1436,63.1,🟡 持有
2026-06-01,CHH,Consumer Cyclical,15.03,936.4%,0.1073,63.5,🟡 持有
2026-06-01,CMBT,Energy,9.2,23.0%,0.1398,58.9,🟡 持有
2026-06-01,CNI,Industrials,21.73,22.4%,0.0666,86.9,🔴 止盈
2026-06-01,CNK,Communication Services,24.95,46.2%,0.1272,78.1,🔴 止盈
2026-06-01,CNS,Financial,23.35,29.1%,0.0275,40.8,🟡 持有
2026-06-01,CON,Healthcare,18.5,48.4%,0.1234,53.4,🟡 持有
2026-06-01,CPA,Industrials,8.61,26.1%,0.2227,72.6,🟡 持有
2026-06-01,CPAY,Technology,21.77,33.7%,0.1852,67.0,🟡 持有
2026-06-01,CPRX,Healthcare,17.98,24.5%,0.088,64.3,🟡 持有
2026-06-01,CRUS,Technology,21.38,20.3%,0.0212,42.8,🟡 持有
2026-06-01,CSTM,Basic Materials,11.2,46.7%,0.0837,51.9,🟡 持有
2026-06-01,CVSA,Consumer Defensive,20.6,17.9%,0.0721,36.1,🟢 买入
2026-06-01,DAL,Industrials,11.9,25.0%,0.1842,74.8,🟡 持有
2026-06-01,DECK,Consumer Cyclical,15.74,40.9%,0.0985,73.5,🟡 持有
2026-06-01,DLTR,Consumer Defensive,17.4,34.0%,0.1762,74.2,🟡 持有
2026-06-01,DRI,Consumer Cyclical,21.36,51.5%,0.0367,59.7,🟡 持有
2026-06-01,DVA,Healthcare,18.22,635.3%,0.2516,38.3,🟢 买入
2026-06-01,ERIC,Technology,16.79,27.4%,0.1327,61.6,🟡 持有
2026-06-01,ETOR,Financial,17.06,21.0%,0.129,60.0,🟡 持有
2026-06-01,EVR,Financial,19.57,45.4%,0.0981,58.3,🟡 持有
2026-06-01,EXEL,Healthcare,16.67,41.0%,0.1511,53.0,🟡 持有
2026-06-01,EXP,Basic Materials,16.85,28.9%,0.0483,68.0,🟡 持有
2026-06-01,FDS,Financial,17.42,28.1%,0.1959,76.9,🔴 止盈
2026-06-01,FHI,Financial,10.85,33.4%,0.04,51.0,🟡 持有
2026-06-01,FIZZ,Consumer Defensive,18.42,38.0%,0.0841,72.1,🟡 持有
2026-06-01,FOX,Communication Services,15.79,15.2%,0.0511,44.8,🟡 持有
2026-06-01,FOXA,Communication Services,17.63,15.2%,0.0546,46.6,🟡 持有
2026-06-01,FRSH,Technology,16.82,17.3%,0.2206,80.9,🔴 止盈
2026-06-01,FRT,Real Estate,20.6,15.5%,0.0298,62.9,🟡 持有
2026-06-01,FSM,Basic Materials,9.18,21.3%,0.0422,35.9,🟢 买入
2026-06-01,GEN,Technology,17.54,39.9%,0.4408,87.3,🔴 止盈
2026-06-01,GEO,Industrials,11.87,19.2%,0.2448,66.3,🟡 持有
2026-06-01,GNTX,Consumer Cyclical,13.57,15.4%,0.0585,63.5,🟡 持有
2026-06-01,HESM,Energy,13.12,65.9%,0.0155,41.8,🟡 持有
2026-06-01,IAG,Basic Materials,10.13,26.0%,0.047,38.6,🟢 买入
2026-06-01,IFS,Financial,9.33,18.4%,0.1398,71.8,🟡 持有
2026-06-01,KALU,Basic Materials,19.98,18.8%,0.0558,52.8,🟡 持有
2026-06-01,KOF,Consumer Defensive,17.99,16.5%,0.0487,55.8,🟡 持有
2026-06-01,KSPI,Technology,8.37,45.9%,0.0434,65.3,🟡 持有
2026-06-01,KVUE,Consumer Defensive,20.57,15.7%,0.0074,61.7,🟡 持有
2026-06-01,LAUR,Consumer Defensive,17.46,28.6%,0.0595,53.2,🟡 持有
2026-06-01,LEVI,Consumer Cyclical,20.02,25.4%,0.0404,64.4,🟡 持有
2026-06-01,LNTH,Healthcare,23.42,23.5%,0.136,55.7,🟡 持有
2026-06-01,LTM,Industrials,9.15,116.4%,0.1042,56.6,🟡 持有
2026-06-01,MATX,Industrials,13.82,16.0%,0.086,56.7,🟡 持有
2026-06-01,MC,Financial,24.85,45.5%,0.0795,74.0,🟡 持有
2026-06-01,MCRI,Consumer Cyclical,20.61,20.1%,0.0323,62.9,🟡 持有
2026-06-01,MCY,Financial,6.5,38.1%,0.0244,49.0,🟡 持有
2026-06-01,MPC,Energy,16.9,27.9%,0.0548,55.8,🟡 持有
2026-06-01,MRX,Financial,12.34,29.0%,0.0204,41.9,🟡 持有
2026-06-01,MS,Financial,19.11,16.4%,0.1096,82.7,🔴 止盈
2026-06-01,NBIX,Healthcare,24.75,22.5%,0.2217,69.8,🟡 持有
2026-06-01,NEU,Basic Materials,18.23,25.2%,0.1922,84.5,🔴 止盈
2026-06-01,NTB,Financial,9.72,21.9%,0.0178,56.7,🟡 持有
2026-06-01,NWG,Financial,8.53,15.6%,0.0371,53.1,🟡 持有
2026-06-01,OGN,Healthcare,14.23,34.0%,0.0068,54.5,🟡 持有
2026-06-01,OII,Energy,11.13,36.1%,0.01,45.8,🟡 持有
2026-06-01,PAAS,Basic Materials,17.79,20.8%,0.0747,36.1,🟢 买入
2026-06-01,PAG,Consumer Cyclical,12.72,16.0%,0.0123,48.3,🟡 持有
2026-06-01,PPG,Basic Materials,16.06,21.0%,0.0492,59.6,🟡 持有
2026-06-01,R,Industrials,21.36,16.8%,0.0194,77.4,🔴 止盈
2026-06-01,RAMP,Technology,16.68,15.1%,0.244,89.1,🔴 止盈
2026-06-01,RCI,Communication Services,4.17,50.5%,0.0793,76.5,🔴 止盈
2026-06-01,RIO,Basic Materials,17.88,17.0%,0.0833,52.1,🟡 持有
2026-06-01,RL,Consumer Cyclical,24.24,34.7%,0.0113,60.7,🟡 持有
2026-06-01,RRR,Consumer Cyclical,18.94,95.5%,0.1137,77.0,🔴 止盈
2026-06-01,RY,Financial,16.91,16.1%,0.0502,69.4,🟡 持有
2026-06-01,SAIC,Technology,12.95,27.7%,0.1999,85.3,🔴 止盈
2026-06-01,SN,Consumer Cyclical,24.73,29.4%,0.0699,70.3,🟡 持有
2026-06-01,SNEX,Financial,20.62,19.5%,0.0985,37.4,🟢 买入
2026-06-01,SOBO,Energy,19.14,15.1%,0.0472,58.3,🟡 持有
2026-06-01,SOLV,Healthcare,9.29,34.8%,0.1382,58.5,🟡 持有
2026-06-01,TDC,Technology,8.44,117.8%,0.3172,68.4,🟡 持有
2026-06-01,TGTX,Healthcare,13.04,112.6%,0.1052,15.6,🟢 买入
2026-06-01,TROW,Financial,11.14,19.3%,0.0048,45.6,🟡 持有
2026-06-01,UAL,Industrials,9.97,25.7%,0.208,70.3,🟡 持有
2026-06-01,UPS,Industrials,17.65,33.4%,0.0306,78.8,🔴 止盈
2026-06-01,URBN,Consumer Cyclical,13.73,18.7%,0.0364,58.7,🟡 持有
2026-06-01,VCTR,Financial,19.02,21.7%,0.087,47.1,🟡 持有
2026-06-01,VEON,Communication Services,7.15,40.7%,0.0954,64.7,🟡 持有
2026-06-01,VIRT,Financial,8.53,33.9%,0.0713,50.0,🟡 持有
2026-06-01,VIST,Energy,11.06,35.3%,0.0611,69.4,🟡 持有
2026-06-01,VLO,Energy,18.34,17.7%,0.0277,54.1,🟡 持有
2026-06-01,WES,Energy,14.13,36.4%,0.0256,46.3,🟡 持有
2026-06-01,WLY,Communication Services,15.21,21.5%,0.0662,68.7,🟡 持有
2026-06-01,WSM,Consumer Cyclical,22.63,54.0%,0.1231,75.5,🔴 止盈
2026-06-01,ZM,Technology,16.38,21.9%,0.0791,55.1,🟡 持有
2026-06-02,AA,Basic Materials,20.92,16.6%,0.3318,75.7,🔴 止盈
2026-06-02,ABEV,Consumer Defensive,17.72,17.0%,0.1241,50.0,🟡 持有
2026-06-02,AES,Utilities,7.61,23.6%,0.0298,82.0,🔴 止盈
2026-06-02,AIZ,Financial,12.85,18.0%,0.1027,63.2,🟡 持有
2026-06-02,AKO-B,Consumer Defensive,13.98,25.0%,0.1542,64.2,🟡 持有
2026-06-02,ALV,Consumer Cyclical,14.11,28.4%,0.1532,70.6,🟡 持有
2026-06-02,AMG,Financial,12.6,24.0%,0.0423,59.4,🟡 持有
2026-06-02,AMGN,Healthcare,22.7,101.3%,0.0165,41.0,🟡 持有
2026-06-02,AU,Basic Materials,13.48,45.4%,0.0223,36.1,🟢 买入
2026-06-02,AXTA,Basic Materials,17.76,16.4%,0.1368,70.0,🟡 持有
2026-06-02,B,Basic Materials,11.74,23.6%,0.1151,38.1,🟢 买入
2026-06-02,BAP,Financial,13.04,19.5%,0.0667,57.3,🟡 持有
2026-06-02,BBVA,Financial,10.59,20.1%,0.1126,68.1,🟡 持有
2026-06-02,BBY,Consumer Cyclical,13.62,39.1%,0.2777,78.1,🔴 止盈
2026-06-02,BCE,Communication Services,5.03,32.5%,0.0295,52.9,🟡 持有
2026-06-02,BCH,Financial,15.4,21.1%,0.0206,59.7,🟡 持有
2026-06-02,BFH,Financial,7.56,17.6%,0.1057,68.5,🟡 持有
2026-06-02,BHP,Basic Materials,22.98,21.4%,0.1892,59.3,🟡 持有
2026-06-02,BLBD,Industrials,17.67,54.5%,0.1455,55.0,🟡 持有
2026-06-02,BRC,Industrials,19.88,16.7%,0.092,74.3,🟡 持有
2026-06-02,BTI,Consumer Defensive,13.15,15.9%,0.0332,37.0,🟢 买入
2026-06-02,BVN,Basic Materials,8.99,26.0%,0.102,38.0,🟢 买入
2026-06-02,BYD,Consumer Cyclical,3.76,94.6%,0.0329,60.8,🟡 持有
2026-06-02,CAAP,Industrials,17.23,17.1%,0.1254,61.9,🟡 持有
2026-06-02,CACC,Financial,13.46,28.1%,0.0665,55.6,🟡 持有
2026-06-02,CAKE,Consumer Cyclical,18.98,41.3%,0.0996,62.0,🟡 持有
2026-06-02,CBT,Basic Materials,16.55,18.8%,0.1616,59.1,🟡 持有
2026-06-02,CDW,Technology,16.93,44.2%,0.0321,90.9,🔴 止盈
2026-06-02,CEPU,Utilities,7.15,17.2%,0.0906,61.7,🟡 持有
2026-06-02,CGAU,Basic Materials,5.59,33.7%,0.0406,38.2,🟢 买入
2026-06-02,CHH,Consumer Cyclical,15.23,936.4%,0.1492,63.6,🟡 持有
2026-06-02,CMBT,Energy,8.96,23.0%,0.0761,51.9,🟡 持有
2026-06-02,CNI,Industrials,21.86,22.4%,0.0991,86.3,🔴 止盈
2026-06-02,CNK,Communication Services,24.06,46.2%,0.1036,72.8,🟡 持有
2026-06-02,CNS,Financial,23.83,29.1%,0.0629,48.2,🟡 持有
2026-06-02,CON,Healthcare,18.53,48.4%,0.1196,47.7,🟡 持有
2026-06-02,CPA,Industrials,8.45,26.1%,0.2554,70.5,🟡 持有
2026-06-02,CPAY,Technology,21.59,33.7%,0.1626,67.4,🟡 持有
2026-06-02,CPRX,Healthcare,17.98,24.5%,0.0807,66.3,🟡 持有
2026-06-02,CRUS,Technology,21.29,20.3%,0.0224,51.8,🟡 持有
2026-06-02,CSTM,Basic Materials,11.67,46.7%,0.1728,60.8,🟡 持有
2026-06-02,CVSA,Consumer Defensive,20.71,17.9%,0.0843,40.2,🟡 持有
2026-06-02,DAL,Industrials,11.66,25.0%,0.1686,71.0,🟡 持有
2026-06-02,DECK,Consumer Cyclical,15.81,40.9%,0.1405,78.4,🔴 止盈
2026-06-02,DLTR,Consumer Defensive,17.23,34.0%,0.177,74.8,🟡 持有
2026-06-02,DRI,Consumer Cyclical,21.02,51.5%,0.0335,49.1,🟡 持有
2026-06-02,DVA,Healthcare,18.13,635.3%,0.2277,35.1,🟢 买入
2026-06-02,EIX,Utilities,7.71,21.8%,0.0285,48.8,🟡 持有
2026-06-02,ERIC,Technology,17.23,27.4%,0.1761,67.9,🟡 持有
2026-06-02,ETOR,Financial,16.77,21.0%,0.0662,61.4,🟡 持有
2026-06-02,EVR,Financial,19.48,45.4%,0.0855,53.8,🟡 持有
2026-06-02,EXEL,Healthcare,16.13,41.0%,0.0974,45.5,🟡 持有
2026-06-02,EXP,Basic Materials,16.67,28.9%,0.0687,69.1,🟡 持有
2026-06-02,FDX,Industrials,17.6,15.8%,0.1438,68.4,🟡 持有
2026-06-02,FHI,Financial,10.86,33.4%,0.0429,48.7,🟡 持有
2026-06-02,FIZZ,Consumer Defensive,17.88,38.0%,0.032,59.5,🟡 持有
2026-06-02,FOX,Communication Services,15.62,15.2%,0.0492,47.4,🟡 持有
2026-06-02,FOXA,Communication Services,17.45,15.2%,0.0542,48.4,🟡 持有
2026-06-02,FRT,Real Estate,20.74,15.5%,0.0459,65.2,🟡 持有
2026-06-02,FSM,Basic Materials,9.11,21.3%,0.0624,35.6,🟢 买入
2026-06-02,GEN,Technology,17.15,39.9%,0.3887,84.0,🔴 止盈
2026-06-02,GEO,Industrials,11.85,19.2%,0.247,64.4,🟡 持有
2026-06-02,GNTX,Consumer Cyclical,13.88,15.4%,0.0899,73.1,🟡 持有
2026-06-02,GRBK,Consumer Cyclical,10.06,16.6%,0.0577,67.2,🟡 持有
2026-06-02,IAG,Basic Materials,10.15,26.0%,0.0647,38.1,🟢 买入
2026-06-02,IFS,Financial,9.26,18.4%,0.1315,67.6,🟡 持有
2026-06-02,KALU,Basic Materials,20.62,18.8%,0.1204,62.0,🟡 持有
2026-06-02,KOF,Consumer Defensive,18.29,16.5%,0.0715,60.8,🟡 持有
2026-06-02,KSPI,Technology,8.31,45.9%,0.0454,60.0,🟡 持有
2026-06-02,KVUE,Consumer Defensive,20.48,15.7%,0.0203,51.0,🟡 持有
2026-06-02,LAUR,Consumer Defensive,17.44,28.6%,0.05,53.0,🟡 持有
2026-06-02,LEVI,Consumer Cyclical,19.82,25.4%,0.0401,65.6,🟡 持有
2026-06-02,LNTH,Healthcare,23.59,23.5%,0.1146,53.2,🟡 持有
2026-06-02,LTM,Industrials,8.94,116.4%,0.1281,55.4,🟡 持有
2026-06-02,MATX,Industrials,13.83,16.0%,0.1043,60.6,🟡 持有
2026-06-02,MC,Financial,24.64,45.5%,0.1137,70.5,🟡 持有
2026-06-02,MCRI,Consumer Cyclical,20.35,20.1%,0.0257,62.7,🟡 持有
2026-06-02,MCY,Financial,6.56,38.1%,0.0424,44.2,🟡 持有
2026-06-02,MPC,Energy,17.24,27.9%,0.0482,59.5,🟡 持有
2026-06-02,MS,Financial,19.58,16.4%,0.1489,84.8,🔴 止盈
2026-06-02,NBIX,Healthcare,23.84,22.5%,0.1548,48.2,🟡 持有
2026-06-02,NEU,Basic Materials,17.97,25.2%,0.1532,78.0,🔴 止盈
2026-06-02,NTB,Financial,10.0,21.9%,0.0647,67.6,🟡 持有
2026-06-02,NWG,Financial,8.63,15.6%,0.069,63.6,🟡 持有
2026-06-02,OII,Energy,11.34,36.1%,0.0229,51.0,🟡 持有
2026-06-02,PAAS,Basic Materials,17.69,20.8%,0.0816,31.2,🟢 买入
2026-06-02,PACS,Healthcare,23.4,27.3%,0.1067,28.2,🟢 买入
2026-06-02,PAG,Consumer Cyclical,12.78,16.0%,0.0492,55.3,🟡 持有
2026-06-02,PPG,Basic Materials,16.24,21.0%,0.0967,66.6,🟡 持有
2026-06-02,R,Industrials,21.68,16.8%,0.1104,88.6,🔴 止盈
2026-06-02,RAMP,Technology,16.67,15.1%,0.2399,95.1,🔴 止盈
2026-06-02,RCI,Communication Services,4.09,50.5%,0.0772,70.8,🟡 持有
2026-06-02,RIO,Basic Materials,18.29,17.0%,0.1297,53.6,🟡 持有
2026-06-02,RL,Consumer Cyclical,24.27,34.7%,0.0344,64.3,🟡 持有
